Date,Title,News,Author,Source
2023-09-07 12:53:00,Coal India stock surges over 7% on BSE: touches nearly five-year high,"Shares of public sector undertaking (PSU) Coal India (CIL) hit nearly five-year high of Rs 274, going up 7.07 per cent on the BSE after Thursday’s trade amid heavy volumes.

The stock finished the day at its highest level since October 2018.
 Coal India
NSE
BSE
09:30
10:00
10:30
11:00
11:30
12:00
12:30
13:00
270
275
280
285
1D
5D
1M
3M
6M
5Y
MAX
Last Updated: Sep 08 2023 | 01:13 PM IST
Sustaining its production pace, CIL produced 52.3 million tonnes (MTs) of coal in August 2023, registering a strong 13.2 per cent increase over 46.2 MTs of August 2022. Its August 2023 production/sales volume continued at the highest-ever level for the fifth successive month in the 2023-24 financial year (FY24). Coal inventory at company’s pitheads stood at a comfortable 45.3 MTs as of 31 August, 46 per cent higher compared to 31 MTs of coal stock at the same time last year. This helps in meeting any sudden demand upsurge from the power sector.
  Going ahead, analysts at ICICI Securities say that the firm is likely to gain from operating leverage benefits, accruing from higher sales volume for both non-regulated sector and e-auction customers, despite much lower e-auction premium than in FY23.
  Meanwhile, based on the demand projection in ‘Vision 2024’ for coal sector in the country and subsequent demand projectionfor Coal India, a roadmap has been prepared to project production plan in medium term wherein the company has envisaged 1 billion tonne coal production by FY26 and beyond to meet the coal demand of the country.

",Deepak Korgaonkar |  |  | ,Business Standard
2023-09-07 23:11:00,New rules to attract investment to India's $1.4 bn market: JPMorgan,"By Ishika Mookerjee and Sheryl Tian Tong Lee


India’s new rules for environmental, social and governance investments and ratings are likely to attract more investors to the nation’s $1.4 billion market and serve as a model for other countries, according to JPMorgan Chase & Co.
  India is among the first in the world to regulate ESG rating providers and the country’s minimum requirement for funds to invest — according to their stated strategy — is “a high bar,” said Hannah Lee, JPMorgan’s head of ESG equity research for the Asia-Pacific region. “Where India stands out in terms of being trailblazing is probably its level of ambition and some of the thresholds that it has,” she said in an interview.

India rolled out several measures over the past two years to regulate its market for green and other assets, most recently allowing domestic fund managers to launch plans under six types of ESG strategies. The rules are part of a broad campaign to increase oversight. Earlier this year, the country was rocked by a short-seller report alleging poor governance and systemic mismanagement at ports-to-power conglomerate Adani Group.

According to the new rules, at least 80% of total fund assets must be invested in equity and equity-related instruments that align with the stated strategy. It makes India’s the highest benchmark in Asia, Lee said. In Singapore and the Philippines, the threshold is about 67%.

The European Securities and Markets Authority has proposed an 80% threshold for all funds with names that use ESG-linked labels. Europe’s strictest designation for sustainable funds, Article 9 or “dark green,” requires 100% alignment, a high bar that led some asset managers to reclassify their funds under the more lightly restricted category Article 8, or “light green.” 
",Bloomberg |  |  | ,Business Standard
2023-09-07 22:58:00,Oil prices slip on weak Chinese outlook despite US stock drawdown,"By Erwin Seba
HOUSTON (Reuters) -Oil prices edged down on Thursday as an uncertain outlook for demand from China overshadowed the latest U.S. government weekly report showing strong demand for crude.
Brent crude futures fell 19 cents, or 0.2%, to $90.41 a barrel by 11:33 a.m. EDT (1533 GMT), while U.S. West Texas Intermediate crude (WTI) futures fell 17 cents, or 0.2% to $87.36.
U.S. crude oil stockpiles drew down by 6.3 million barrels last week, falling for a fourth consecutive week and down over 6% in the last month, as refineries run at high rates to keep up with global energy demand, Energy Information Administration data showed.
""We're taking a pause in the rally we've been having in West Texas Intermediate,"" said Jim Ritterbusch, president of Ritterbusch and Associates. ""The EIA report that just came out is supportive.""
Both benchmarks briefly erased their losses following the release of the weekly EIA report but then quickly retreated back into negative territory.
",Reuters |  |  | ,Business Standard
2023-09-07 22:58:00,Sebi disposes of adjudication proceedings against state-owned LIC,"Sebi on Thursday disposed of adjudication proceedings against state-owned LIC with respect to alleged violations of mutual fund norms.
The case pertained to the insurer's shareholding in IDBI Mutual Fund.
In a 12-page order, Sebi said the alleged violation on part of LIC is to be viewed in the context of the efforts taken by it to complete the merger of IDBI Mutual Fund with LIC Mutual Fund, and disposed of the adjudication proceedings.
The regulator had conducted an examination in the matter of alleged non-compliance of MF (Mutual Fund) regulations by LIC with a focus to ascertain if there was any violation of the rules.
During the course of examination, the regulator observed that IDBI Bank is the sponsor of IDBI Mutual Fund and directly holds 66.67 per cent and 33.33 per cent equity stake through IDBI Capital Markets & Securities in IDBI AMC, respectively.
Also, IDBI Bank holds 100 per cent stake in IDBI MF Trustee Company Ltd.
",Press Trust of India |  |  | ,Business Standard
2023-09-07 22:47:00,"Cochin Shipyard gains 20%, Sandur Manganese lists on NSE, and more","Cochin Shipyard gains 20% on strong outlook

Shares of Cochin Shipyard (CSL) hit a new high of Rs 1,096.85 as they surged 20 per cent on the BSE on Thursday on strong business outlook.
  By comparison, the BSE Sensex was up 0.58 per cent 385 points to end the day 66,2265. In the past three months, the stock of the state owned company has zoomed over 100 per cent. CSL is the largest public-sector shipyard in India, and derives major revenue from the Indian Navy. 

The primary revenue streams include naval vessel construction, coast guard projects, commercial shipbuilding, and vessel repair services.
  The shipbuilding industry is dependent on the defence requirements and CSL concluded the largest ship building contract for the construction of six Next Generation Missile Vessels for the Indian Navy, thus adding good order book value to the company.

Jupiter Lifeline Hospital IPO subscribed 3.3 times on Day 2

The initial public offering (IPO) of Jupiter Lifeline Hospitals was subscribed 3.3 times on Thursday, the second day of the issue. The institutional investor portion was subscribed 1.1 times, the high net worth individual portion by 6.6 times, and the retail investor portion by 3.08 times. On Tuesday, the company had raised Rs 261 crore from anchor investors. The IPO was priced between Rs 695 and Rs 735 per share. The Rs 869 crore IPO comprises a fresh issue portion of Rs 542 crore and an offer for sale of Rs 327 crore. 

Sandur Manganese lists on NSE, stock closes in red
",BS Reporter |  |  | ,Business Standard
2023-09-07 18:45:00,Bond yields decline as RBI seeks views on settlement via Euroclear platform,"Government bond yields on Thursday fell after reports that the Reserve Bank of India (RBI) is seeking views from market participants on the settlement of bonds via the Euroclear platform, as foreign portfolio investors viewed the development positively.

The yield on the benchmark 10-year bond fell by 3 basis points to settle at 7.18 per cent, against 7.21 per cent on Wednesday.

The RBI is in preliminary discussions with a limited group of participants in the bond market to gauge the potential ramifications of enabling the settlement of domestic sovereign bonds through the Euroclear platform.

The potential settlement of domestic currency bonds through an Euroclear-like offshore platform has been a long-standing topic of discussion. Such a development has the potential to streamline the inclusion of Indian bonds in global indices.

“Euroclear in itself is not significant. What is important is that it just makes it easier to access the Indian bond market, and it is a way to bond inclusion, that is what is important,” said Naveen Singh, head of trading & EVP at ICICI Securities Primary Dealership.

“And if bond inclusion happens, there will be a new set of buyers and demand for bonds will increase. The risk associated is that the discussion has been going on for years but it didn't materialise because of something or the other, and there are chances that it might not happen,” Singh said.
",Anjali Kumari |  |  | ,Business Standard
2023-09-07 17:35:00,Markets gain for a fourth consecutive day: Sensex ends 385 points higher,"The benchmark Sensex and the Nifty50 ended in the green for the fourth consecutive day on Thursday, led by gains in banking stocks and engineering behemoth Larsen & Toubro (L&T).
  The broader markets, meanwhile, clocked their new lifetime highs on the day with the BSE 200 index closing at 8,653, the BSE 500 at 27,558, the BSE Midcap at 32,375, the BSE Smallcap at 38,101, the Nifty Midcap 100 at 40,593.9 and the Nifty Smallcap 100 at 12,734.15.
  After trading listless for most part of the day, the benchmark indices witnessed sharp increase in the last couple of hours of trade amid an over 4 per cent spike in the shares of L&T following a report that it had bagged a Rs 24,000 crore order from Saudi Aramco.
The Sensex rose 385 points or 0.6 per cent to end at 66,266, the most since August 9 while the Nifty50 rallied 116 points or 0.6 per cent to finish at 19,727, the most since August 1.
  The 30-share index is now 2.6 per cent below its all-time closing high of 67,619 hit on July 20 while the Nifty50 is 1.3 per cent below its closing high of 19,992, also logged on the same day.
  The market capitalisation of all BSE-listed companies also made a fresh high of Rs 319 trillion ($3.8 trillion).  
 ",BS Reporter |  |  | ,Business Standard
2023-09-07 16:41:00,Indian equity market 'like no other': HSBC Global Research report,"India has outperformed emerging markets (EMs) in 15 of the past 20 years and developed markets in 14, HSBC has said in a report, calling the domestic equity markets a market “like no other”.

HSBC Global Research notes that the Financial Times Stock Exchange (FTSE) India Index has delivered an 11 per cent compound annual growth rate in dollar terms over the past two decades.

In comparison, the FTSE Asia Ex Japan is at 5.7 per cent, FTSE Emerging at 5.3 per cent, and FTSE Developed at 6.2 per cent.

The report further states that India’s share of total world market capitalisation has increased from less than 1 per cent two decades ago to over 3.6 per cent.

“Foreign investors view it as a large, liquid, domestically driven EM with a superior long-term growth outlook,” the note said.

The note adds that foreign investors have been steadily buying over the past two decades. However, they tend to sell at the hint of any global risk event.
",Sundar Sethuraman |  |  | ,Business Standard
2023-09-08 08:42:00,"Stocks in news: Mazagon Dock, Tata Steel, Shemaroo, Campus Activewear, Exide Industries and more","The domestic equity market ended higher on Thursday. Sensex rose 385 points to 66,265 and Nifty gained 116 pts to19,727.Here’s a look at stocks that are likely to remain in news todayJB ChemicalsThe company's Chief Financial Officer Lakshay Kataria has resigned due to personal reasons. He will be relieved from his duties effective end of business hours on November 30, 2023.Mazagon DockThe country's leading ship and submarine maker Mazagon Dock Shipbuilders (MDL) has inked a Master Ship Repair Agreement (MSRA) with the US government. The Mumbai-based company has inked a deal with NAVSUP Fleet Logistics Center (FLC) Yokosuka, an entity of the US government.Tata SteelAVAADA Group said it has inked an agreement with Tata Steel Special Economic Zone Ltd (TSSEZL) to set up a green hydrogen and ammonia manufacturing unit in Odisha.Campus ActivewearPiyush Singh has tendered his resignation as Chief Operating Officer of the footwear company with effect from December 2, 2023, due to personal reasons.LTIMindtreeThe technology consulting and digital solutions company has launched two industry solutions, AdSpark and Smart Service Operations, to accelerate the time-to-market for businesses on the salesforce platform.Nishant Garg has resigned as Chief Financial Officer and key managerial personnel of the healthcare and wellness company, with effect from December 6, 2023.Shemaroo EntertainmentThe entertainment company said that CGST and Central Excise Department had carried out search operation at premises of the company on September 5. Joint managing director Atul H Maru, WTD & CEO Hiren Gada, and CFO Amit Haria were detained on September 6. Bail was granted to them on September 7. The company is contesting allegations in accordance with the due process of law.Hitachi EnergyThe company on Thursday said it has won a contract from Ayana Renewable Power to provide a grid connection solution for their upcoming 300-megawatt solar photovoltaic power plant in Bikaner. The company will provide an engineering, procurement and construction management package that collects all the power generated by the plant and transfers it into the national transmission system.Exide IndustriesStorage battery major said it has made a key investment of Rs 100 crore in its wholly owned subsidiary, Exide Energy Solutions Ltd (EESL), via a rights issue. ""3,22,58,065 equity shares of Rs 10 each were acquired at a premium of Rs 21 each aggregating to Rs 100,00,00,015,"" Exide Industries said.Fermenta BiotechThe company said it has inaugurated customised premix manufacturing plant in Kullu, Himachal Pradesh. Fermenta’s plant, dedicated to the manufacture of customized premixes, possesses an FSSAI license and can cater to both powder and liquid premix requirements.",Tarab Zaidi,BusinessToday
2023-09-07 12:04:00,"JK Paper, West Coast Paper, Orient Paper, Seshasayee: Paper stocks rally up to 52% in 30 days. Here's why","After defence and railways, one sectoral theme that has delivered solid gains to investors recently is paper. Shares of at least nine paper manufacturers rallied 30-50 per cent in the last one month while 11 others climbed 10-30 per cent during the same period on positive sectoral outlook. Analysts said global pulp prices fell quite a bit between January-May and that Indian industry did not make price corrections. They said the new education policy may boost revenue for the sector in the medium term and that ban on single-use plastics also augers well for paper industry. Many paper companies have also seen improvement in balance sheets over last couple of years, they noted.According to IPMA, paper consumption in India will likely reach 30 million tonnes by March 2027. There is growing demand from sectors such as FMCG and retail for innovative packaging solutions as they reduce dependency on plastics. ""Paper stocks can also benefit from the rising e-commerce shopping as well as ready-to-eat and packaged foods,"" Nuvama said in a note.Shares of West Coast Paper Mills climbed 52 per cent to Rs 740 a piece from Rs 486.60 level a month ago. Ruchira Papers climbed 41 per cent during the same period. It was followed by Seshasayee Paper and Boards Ltd (37 per cent),Star Paper Mills Ltd (35 per cent), Astron Paper & Board Mill Ltd (35 per cent) and Tamil Nadu Newsprint & Papers Ltd (33 per cent).Paper companies are also optimistic on future prospects. In its annual report, Tamil Nadu Newsprint said exports of paper and converted paper products may stay robust in future. A strong and robust domestic demand coupled with strategic exports of both paper and converted paper products augers well for the Indian paper industry, it said.""All the major paper companies have entered next phase of expansion due to high-capacity utilisation and strong balance sheet position, which provides good upside potential to the stock from FY26-FY27 perspective. Our pecking in this space is JK Paper followed by West Coast Paper Mills,"" Nuvama said.Nuvama said that since the new curriculum is being developed after a gap of 15 years, it would eliminate sale of second-hand books and would lead to strong growth for at least 2-3 years. Completely replacing second-hand textbooks can be a huge opportunity for paper companies with a higher realisation, it said.Besides, it noted that there is a lot of plastic substitution happening with the single-use plastic ban. The substitution will create an additional 2-3 lakh TPA. Due to the high capital investment required to set up a new packaging board plant, only a few large players, such as ITC Ltd, JK Paper, and West Coast Paper Mills, can capitalise on the opportunity, Nuvama noted.Genus Paper & Boards, Orient Paper & Industries, Andhra Paper, Pudumjee Paper Products Ltd, Malu Paper Mills and Mohit Paper Mills surged 20-30 per cent in the last one month. JK Paper is up 19 per cent in the one month period. Balkrishna Paper Mills and Emami Paper Mills gained 14-15 per cent for the period.Global pulp prices reached a record high level in 2022-23 as the demand increased sharply post Covid period. This was further aggravated by higher energy cost in Europe triggered by Russia-Ukraine war, JK Paper said in its annual report las month.“The low inventory of pulp led to panic buying which also pushed the prices further higher. Consequent to this paper prices also moved up significantly. Opening up of China post Covid restrictions was expected to keep demand buoyant. However, Q4 of 2022-23 witnessed demand slowdown as China buying did not pick up as expected resulting in inventory of pulp producers shooting up from normal levels of 30 days to 60 days. This triggered a price correction in pulp prices and may hit their lowest level in coming months,” JK Paper said last month.""Now with the softening of international demand, the pulp quantities available for the Indian markets from China and Indonesia have considerably increased. Furthermore, international pulp prices have moderated considerably which has aided the drop in prices of finished paper. In this background, we are currently witnessing a surge in imports of woodfree grades in large volumes. This trend is likely to continue. Further, the Indian industry did not make price corrections at the appropriate time, which made the imported woodfree grades attractive for an Indian convertor/market,"" Nuvama said.","Tarab Zaidi,",BusinessToday
2023-09-06 08:20:00,"Stocks to watch: Tata Power, NBCC, Vedanta, Tata Motors, Jio Financial, GAIL & ZEE","Tata Power, Tata MotorsTata Motors and Tata Power Renewable Energy (TPREL), a subsidiary of Tata Power, have entered into a Power Purchase Agreement (PPA) to develop a new 12 MWp on-site solar project at Tata Motors’ Pune commercial vehicle manufacturing facility. The installation is collectively expected to generate 17.5 million units of electricity every year, which will meet nearly 17.2 per cent of the annualised requirement, potentially mitigating over 12400 tonnes/kWh of carbon emission each year.NBCCShares of NBCC will be in focus as the company signed an MoU with Kerala State Housing Board (KSHB) for the development of 17.9 acres land parcel of Kerala State Housing Board at Marine Derive, Kochi for an estimated value of Rs 2,000 crore. The project is for development, project management and marketing consultancy, the company said in a BSE filing.Jio Financial ServicesShares of Jio Financial Services Ltd (JFS) will be in focus on Wednesday, as the stock will be excluded from Nifty and other NSE indices from September 7. The stock did not hit the price band on two consecutive trading days and, therefore, the index maintenance sub-committee of NSE indices decided to remove it from various indices effective Thursday. To recall, the JFS stock was excluded from Sensex and other BSE indices from September 1.GAILShares of GAIL Ltd will be in focus on Wednesday morning after Central Bureau of Investigation (CBI) arrested an executive director and a chief general manager of GAIL, along with three others, in an alleged bribery case of Rs 50 lakh in which favours were granted to a Vadodara-based company in two pipeline projects. In a filing to BSE, post market hours, GAIL said no impact can be ascertained or estimated at this stage.ZEE Entertainment EnterprisesShares of ZEE Entertainment Enterprises Ltd (ZEE) will be in focus on Wednesday after the company told stock exchanges that it has been served with an appeal on behalf of IDBI Bank Ltd before the NCLAT, Delhi, challenging the order dated August 10, passed by NCLT Mumbai bench, approving the composite scheme of arrangement amongst ZEE, Bangla Entertainment and Culver Max Entertainment (formerly known as Sony Pictures Networks India).VedantaParent Vedanta Resources (VRL) is in discussions with Standard Chartered Bank for a loan of $1.2 billion to $1.3 billion against brand fee receivables without any restructuring pre-conditions, ET reported. The loan deal, if sealed, will take care of debt repayments until January without the need to restructure the bonds, the report added.Power Grid Corporation of IndiaPower Grid Corporation of India Ltd (Power Grid) has been declared as successful bidder under tariff based competitive bidding to establish inter-state transmission system project. The Letter of Intent (LoI) has been received by Power Grid. The project comprises establishment of a new 765/400kV substation at Dausa, one 765kV D/C Transmission Line, LILO of both circuits of one 765kV D/C Line and LILO of both circuits of one 400kV D/C line at new 765/400kV substation in the state of Rajasthan and associated bay extension works, Power Grid said.Disclaimer: Recommendations provided in this article and/ or any reports attached or relied on herein are authored by an external party. The views expressed herein are those of the respective authors/ entities, and do not represent the views of Business Today (BT). BT does not guarantee, vouch for, endorse any of its contents and hereby disclaims all warranties, express or implied, relating to the same. BT further urges you to consult your financial adviser and seek independent advice regarding the contents herein, including stock investments, mutual funds, general market risks etc.)",Tarab Zaidi,BusinessToday
2023-09-05 14:54:00,"GAIL executive director among 5 arrested by CBI for allegedly taking Rs 50 lakh bribe, stock falls","The Central Bureau of Investigation (CBI) on Tuesday arrested KB Singh, executive director of the Gas Authority of India Limited (GAIL), for allegedly accepting a bribe of Rs 50 lakh. Four others, including the person who gave the bribe, have also been arrested.The arrest was made after hours-long raids at Singh's residence in Uttar Pradesh's Noida. Searches were also onducted in Delhi and Visakhapatnam.GAIL's stock reacted adversely to the news with it trading at day's low of Rs 122.65 on BSE at 1450 hours on Tuesday. The day's high of GAIL was Rs 127.1.GAIL, which is a Maharatna company under the Ministry of Petroleum and Natural Gas, is the largest natural gas transmission and marketing company in India.Earlier, the CBI registered a case against Amitabha Banerjee, former CMD of Indian Railway Finance Corporation (IRFC) in connection with irregularities in the purchase and distribution of exorbitant gold and non-gold items from funds of IRFC. The FIR into the matter reads that CBI has received a complaint that alleges financial embezzlement on the part of officials of IRFC including Amitabha Banerjee, the then CMD of IRFC (Indian Railway Finance Corporation) in connection with procurement/purchase and distribution of exorbitant gold and non-gold items from funds of IRFC.Besides Singh, the CBI also arrested Director of Vadodara-based Advance Infrastructures Private Limited Surendra Kumar, Chief General Manager of GAIL Davinder Singh, and two other persons Harsh Yadav and Suryavesh, a CBI spokesperson said in a statement.In addition to the arrested individuals, the CBI has also named Advance Infrastructures Private Limited and Senior General Manager of MECON Limited Sunil Kumar as accused in the FIR.''A case was registered... on the allegations that the Executive Director (Projects), GAIL in conspiracy with others was extending undue favour in connection with SAPL (Srikakulam Angul Pipeline) and VAPL (Vijaipur Auraiya Pipeline) Projects of GAIL,'' the spokesperson said.",Jamma Jagannath,BusinessToday
2023-09-04 19:23:00,RailTel Corporation shares slip 4% today after hitting one-year high; see tech charts,"Shares of RailTel Corporation of India Ltd settled lower after scaling their fresh one-year high level of Rs 251.20 in a highly volatile trading session. The stock slipped 4.43 per cent to close at Rs 232.05, pausing its five-day sharp upward move. The stock has turned into a multibagger in a year by rallying 129.53 per cent. Turnover on the counter stood at Rs 53.62 crore, commanding a market capitalisation (m-cap) of Rs 7,447.38 crore.Sanjai Kumar, chairman and managing director at RailTel, said, ""Over the past five years, we have consistently achieved growth in total income and in the fiscal year 2023, our income has surpassed Rs 2,000 crore, reaching a new pinnacle. Actually, the company has achieved a record-breaking total income of Rs 2,002 crore, marking a remarkable 27 per cent growth compared to the previous financial year's income of Rs 1,578 crore.""During the fiscal year 2022-23, our operating revenue experienced a significant surge of 27 per cent, reaching a turnover of Rs 1,964 crore, as opposed to Rs 1,548
crore in the preceding financial year, he added.""We are working on the project of installation of an IP-based Video Surveillance System (VSS) at more than 5,000 railway stations and the work at 308 stations has been successfully completed. Railtel is implementing the project of Tunnel Radio Communication systems for various railway sections,"" Kumar also said.RailTel is actively exploring opportunities in related domains such as the modern train communication system and Kavach, he further mentioned.On technical setup, the counter traded higher than the 5-day, 10-, 20-, 30-, 50-, 100-, 150-, 200-day simple moving averages (SMAs). The counter's 14-day relative strength index (RSI) came at 75.52. A level below 30 is defined as oversold while a value above 70 is considered overbought. The company's stock has a price-to-equity (P/E) ratio of 37.28 against a price-to-book (P/B) value of 4.55.The scrip has an analyst target price of Rs 143, Trendlyne data showed, suggesting a potential downside of 38 per cent. It has a one-year beta of 0.92, indicating low volatility on the counter.",Shubham Singh,BusinessToday
2023-09-04 18:18:00,BHEL shares hit fresh 52-week high; here's what Prabhudas Lilladher says,"Shares of Bharat Heavy Electricals Ltd (BHEL) rose 3.34 per cent on Monday to scale their fresh one-year high price of Rs 140.65. The stock eventually settled with 1.95 per cent gains at Rs 138.75. The multibagger stock of state-run power firm continued its upward march for the sixth straight session. The counter has ascended by 129.53 per cent in the past one year.Today's fresh up move came on the back of new order win. The company, in an exchange filing, said it has won a prestigious order for country's largest capacity hydro project (2,880 MW Multipurpose Project) against international competitive bidding (ICB). ""The order for the 12x240 MW project located in Roing in the Lower Dibang Valley district of Arunachal Pradesh, has been placed on the company by NHPC,"" it stated.Major equipment for the project will be manufactured by BHEL's plants at Bhopal, Bengaluru, Jhansi and Rudrapur, while the execution activities on-site will be carried out by the company's power sector - eastern region division, Kolkata, it further mentioned.Brokerage Prabhudas Lilladher (PL), in its commentary, said, ""We await order size details. However, execution time frame for this project is likely to be longer duration (9-10 years).""""We believe, pickup in thermal power orders and focus on diversification in segments such as railways, defence, nuclear, hydro augurs well for company in the long term,"" it stated.The company has recently secured an order from NTPC for setting up the 2x800 MW supercritical thermal power project at Lara in Chhattisgarh through ICB. This was in addition to Rs 2,242-crore order from NHPC and Rs 4,000 crore order from an Adani Power arm (Mahan Energen Ltd, erstwhile Essar Power MP).On the stock-specific front, PL said BHEL is currently trading at PE (Price Earnings) of 53.7x/30.5x FY24/25E. The domestic brokerage has given a 'Reduce' call and suggested a lower target price of Rs 67.A technical analyst said support on the counter could be seen at Rs 129.",Shubham Singh,BusinessToday
2023-09-04 12:21:00,"Number of investable value stocks falls in 2023, says ICICI Securities","The proportion of investable value stocks among the top 1,000 listed companies by market capitalisation (m-cap) has fallen to 10 per cent now against 17 per cent at the start of 2023, ICICI Securities said in a strategy note. At present, the bulk of stocks that fulfil the criteria are largely related to financials, ‘fossil fuel energy’ and other materials, the brokerage said.ICICI Securities said the number of stocks with the minimum quality attribute of trailing return on equity (RoE) of over 14 per cent and earnings yield greater than bond yield, have fallen to 104 from 171 within the universe of the top-1,000 stocks. Out of 104 companies, 73 per cent have private ownership while 27 per cent have government ownership, it said.TABLEICICI Securities said its analysis indicated that the value factor started to outperform since FY21. It attributed the outperformance of the value factor to macro demand in the economy, which is largely emanating from sectors related to the investment cycle that includes the capital intensive sectors related to fossil fuel energy, other materials, apart from engineering and capital goods.It also cited sectors credit cycle accompanied by bottom formation in the NPA cycle; and buoyant demand and emerging price stability in commodities.""Stocks related to the aforementioned sectors are typically capital- intensive, cyclical and value stocks. Our back-testing indicates that as long as the investment, commodity and credit cycle continue to be robust, value stocks will have the necessary catalysts to keep outperforming. Pockets of discretionary consumption are also showing robust demand, but they typically fall under growth stocks,"" it said.Disclaimer: Under no circumstances should any person at this platform make trading decisions based solely on the information discussed herein. You should consult a qualified broker or other financial advisor prior to making any actual investment or trading decisions. All information is for educational and informational use only. Business Today does not guarantee, vouch for, endorse any of its contents and hereby disclaims all warranties, express or implied, relating to the same.","Tarab Zaidi,",BusinessToday
2023-09-04 10:19:00,"Nifty Bank Outlook: Stiff resistance seen in 44,800-45,000 range; stocks to watch","Nifty Bank formed a bullish candle on the weekly chart, with large wicks on both the higher and lower sides. The index settled the week at 44,436.10 level, which was near its opening level of 44,253.65. It suggests the formation of a ‘Doji’ candle on the weekly chart.The index reached a high of 44,779.65 last week and eventually settled 0.46 per cent higher.On the daily chart, one can see a firm support for Nifty Bank near the 43,800-43,600 range. If the aforementioned support levels are breached, Nifty Bank may continue to fall. Banks such as HDFC Bank and Kotak Mahindra Bank will lead the index downwards. If the index rises, one can expect Axis Bank, which is trading near its all-time high levels, and IndusInd Bank, to outperform.In the PSU banking space, PNB and Canara Bank are expected to go higher and deliver decent gains this week.The Nifty Bank September futures traded at a premium of 165.40 points to the Nifty Bank spot.The Nifty Bank Put option open interest (O) distribution shows that the strike of 44,000 has the highest concentration, which may operate as support for the ongoing expiry. Nifty Bank Call strikes 44,500 and 45,000 have considerable open interest and may act as resistance for the current expiry.Nifty Bank faces stiff barrier between 44,800 and 45,000. If the Bank Nifty crosses the indicated resistance, it may rise to the 45,450 level.(Bagadia is Executive Director at Choice Broking)Disclaimer: Under no circumstances should any person at this platform make trading decisions based solely on the information discussed herein. You should consult a qualified broker or other financial advisor prior to making any actual investment or trading decisions. All information is for educational and informational use only. Business Today does not guarantee, vouch for, endorse any of its contents and hereby disclaims all warranties, express or implied, relating to the same.","Tarab Zaidi,",BusinessToday
2023-09-02 14:16:00,"Jio Financial circuit filter changed to 20% from 5%, effective from Sept 4","Mukesh Ambani-controlled Jio Financial Services' circuit filter has been changed by BSE from 5 per cent to 20 per cent. The filter will be effective from September 4 (Monday), BSE said in a notification on Saturday. The stock was removed from the BSE Indices, including the benchmark 30-pack Sensex, on September 1.Circuit filters are a price range provided for each index. It contains an upper limit and a lower circuit limit. The index cannot fall below the lower limit or climb above the upper limit. These limits are based on the previous day's closing price.The price band for Shri Venkatesh Refineries, RailTel, India Pesticides and Super Fine Knitters has been revised to 10 per cent.Those for Rishabh Digha Steel & Allied Products, Vertex Securities and RattanIndia Power have been changed to 5 percent.On August 31, Jio Financial marked its third consecutive session of gains and closed at an upper circuit of 5 per cent, reaching Rs 242.50 a share on BSE.JFSL's current market cap stands at Rs 1.47 lakh crore, which is down from Rs 1.61 lakh crore as of July 20.Earlier, the stock was scheduled to be removed on August 23. However, the exclusion was delayed by exchanges as it continued to be locked in the lower circuit.JFSL is currently part of key indices of the BSE and NSE, including the Sensex and Nifty 50.Jio Financial's insurance segment debutOn August 28, RIL Chairman Mukesh Ambani announced in the company's 46th annual general meeting that Jio Financial will enter the insurance segment to offer life, general, and health insurance products, potentially partnering with global players.JFS has tied up with Blackrock to enter into the asset management industry. The new brand in the India market will be eyeing an initial investment of $300 million.Mukesh Ambani on Monday said rhe listing of Jio Financial is equivalent to a mini bonus for our long-term investors. Every shareholder of Reliance has received shares in JFSL on a 1:1 basis following the recent demerger of the financial services business.""Just like Jio and Retail, JFS too will prove to be an invaluable addition to the Reliance ecosystem of customer-facing businesses,"" Ambani said.",Basudha Das,BusinessToday
2023-09-01 22:07:00,"Warburg Pincus sells 4.2% stake in IDFC FIRST Bank for Rs 2,480 cr; GQG picks up 2.6% stake for Rs 1,527 cr","Warburg Pincus offloaded the shares of IDFC First Bank through its affiliate Cloverdell Investment on the BSE.According to the bulk deal data, Cloverdell Investment sold more than 27.86 crore shares, amounting to a 4.2 per cent stake in IDFC First Bank.The shares were disposed at Rs 89 apiece, taking the aggregate transaction value to Rs 2,480.34 crore.At the end of the June quarter, Warburg Pincus through its affiliates -- Cloverdell Investment and Dayside Investment -- have a shareholding of 8.5 per cent in the private lender IDFC First Bank, shareholding data pattern with the bourse showed.","Jamma Jagannath,",BusinessToday
